order_id,created_at,customer_id,restaurant_id,ab_group,status,total_amount_usd,customer_city,customer_segment,restaurant_name,restaurant_category,restaurant_city,delivery_id,dasher_id,dasher_assigned_at,pickup_at,delivered_at,delivery_duration_minutes,stage_1_order_placed_at,stage_2_restaurant_confirmed_at,stage_3_dasher_assigned_at,stage_4_dasher_arrived_restaurant_at,stage_5_order_picked_up_at,stage_6_dasher_near_customer_at,stage_7_delivered_at,has_duplicate_flag,has_timestamp_issue_flag,has_missing_dasher_flag,has_outlier_flag
ORD_007011,2025-02-23T06:46:27,CUST_00351,REST_0005,A,cancelled,80.81,Curitiba,returning,Bella Napoli 5,Italian,Curitiba,DEL_007010,DASH_0425,,,,,2025-02-23T06:46:27,2025-02-23T06:46:57,,,,,,False,False,False,False
ORD_007012,2025-02-23T07:45:36,CUST_01328,REST_0100,B,delivered,11.27,São Paulo,new,Burger Lab 48,Brazilian,Porto Alegre,DEL_007011,DASH_0164,2025-02-23T07:53:28,2025-02-23T08:04:30,2025-02-23T08:22:40,38.3,2025-02-23T07:45:36,2025-02-23T07:48:54,2025-02-23T07:53:28,2025-02-23T08:00:29,2025-02-23T08:04:30,2025-02-23T08:18:09,2025-02-23T08:22:40,False,False,False,False
ORD_007013,2025-02-23T07:46:11,CUST_00294,REST_0148,A,cancelled,63.6,Rio de Janeiro,returning,Mar e Terra 26,Seafood,Porto Alegre,DEL_007012,DASH_0330,,,,,2025-02-23T07:46:11,2025-02-23T07:47:05,,,,,,False,False,False,False
ORD_007014,2025-02-23T07:53:02,CUST_00269,REST_0113,B,delivered,24.48,Curitiba,returning,Spice Route 15,Japanese,Belo Horizonte,DEL_007013,DASH_0159,2025-02-23T08:00:15,2025-02-23T08:10:41,2025-02-23T08:27:36,36.0,2025-02-23T07:53:02,2025-02-23T07:55:58,2025-02-23T08:00:15,2025-02-23T08:06:34,2025-02-23T08:10:41,2025-02-23T08:23:38,2025-02-23T08:27:36,False,False,False,False
ORD_007015,2025-02-23T07:55:53,CUST_00795,REST_0042,A,delivered,31.61,Belo Horizonte,vip,Urban Kitchen 41,Japanese,Brasília,DEL_007014,DASH_0121,2025-02-23T08:02:11,2025-02-23T08:12:23,2025-02-23T08:27:42,32.8,2025-02-23T07:55:53,2025-02-23T07:58:32,2025-02-23T08:02:11,2025-02-23T08:08:18,2025-02-23T08:12:23,2025-02-23T08:24:04,2025-02-23T08:27:42,False,False,False,False
ORD_007016,2025-02-23T08:22:08,CUST_01564,REST_0048,B,delivered,36.76,Brasília,returning,Street Eats 15,Seafood,Belo Horizonte,DEL_007015,DASH_0343,2025-02-23T08:28:43,2025-02-23T08:38:33,2025-02-23T08:54:36,33.3,2025-02-23T08:22:08,2025-02-23T08:24:30,2025-02-23T08:28:43,2025-02-23T08:34:41,2025-02-23T08:38:33,2025-02-23T08:50:30,2025-02-23T08:54:36,False,False,False,False
ORD_007017,2025-02-23T08:29:30,CUST_00849,REST_0113,A,delivered,66.89,Porto Alegre,returning,Spice Route 15,Japanese,Belo Horizonte,DEL_007016,DASH_0273,2025-02-23T08:36:47,2025-02-23T08:48:34,2025-02-23T09:06:11,37.8,2025-02-23T08:29:30,2025-02-23T08:32:43,2025-02-23T08:36:47,2025-02-23T08:43:29,2025-02-23T08:48:34,2025-02-23T09:01:30,2025-02-23T09:06:11,False,False,False,False
ORD_007018,2025-02-23T08:36:31,CUST_00544,REST_0061,A,cancelled,22.19,Rio de Janeiro,new,Verde & Co 33,Dessert,Brasília,DEL_007017,DASH_0236,,,,,2025-02-23T08:36:31,2025-02-23T08:39:29,,,,,,False,False,False,False
ORD_007019,2025-02-23T08:45:35,CUST_00569,REST_0111,A,cancelled,46.5,Curitiba,returning,Sabor & Arte 23,Burger,Curitiba,DEL_007018,DASH_0391,,,,,2025-02-23T08:45:35,2025-02-23T08:46:53,,,,,,False,False,False,False
ORD_007020,2025-02-23T08:49:34,CUST_01638,REST_0145,B,delivered,81.8,Curitiba,new,Mar e Terra 24,Italian,Rio de Janeiro,DEL_007019,DASH_0270,2025-02-23T08:55:41,2025-02-23T09:04:12,2025-02-23T09:18:01,29.2,2025-02-23T08:49:34,2025-02-23T08:51:55,2025-02-23T08:55:41,2025-02-23T09:00:29,2025-02-23T09:04:12,2025-02-23T09:14:09,2025-02-23T09:18:01,False,False,False,False
ORD_007021,2025-02-23T08:59:53,CUST_00867,REST_0061,B,delivered,50.55,Porto Alegre,vip,Verde & Co 33,Dessert,Brasília,DEL_007020,,,2025-02-23T09:18:20,2025-02-23T09:36:06,37.2,2025-02-23T08:59:53,2025-02-23T09:03:00,,2025-02-23T09:14:21,2025-02-23T09:18:20,2025-02-23T09:31:08,2025-02-23T09:36:06,False,False,True,False
ORD_007022,2025-02-23T09:00:00,CUST_00738,REST_0087,B,delivered,12.08,Belo Horizonte,new,Casa Portuguesa 36,Pizza,Belo Horizonte,DEL_007021,DASH_0305,2025-02-23T09:04:55,2025-02-23T09:13:08,2025-02-23T09:24:58,25.8,2025-02-23T09:00:00,2025-02-23T09:01:50,2025-02-23T09:04:55,2025-02-23T09:09:33,2025-02-23T09:13:08,2025-02-23T09:22:09,2025-02-23T09:24:58,False,False,False,False
ORD_007023,2025-02-23T09:04:40,CUST_01547,REST_0074,A,delivered,31.69,Porto Alegre,vip,Gourmet Express 12,Brazilian,Porto Alegre,DEL_007022,DASH_0113,2025-02-23T09:11:03,2025-02-23T09:21:06,2025-02-23T09:36:54,33.3,2025-02-23T09:04:40,2025-02-23T09:07:19,2025-02-23T09:11:03,2025-02-23T09:17:14,2025-02-23T09:21:06,2025-02-23T09:32:38,2025-02-23T09:36:54,False,False,False,False
ORD_007024,2025-02-23T09:09:58,CUST_00738,REST_0077,A,delivered,40.38,Belo Horizonte,new,Street Eats 15,Healthy,Brasília,DEL_007023,DASH_0093,2025-02-23T09:20:04,2025-02-23T09:34:10,2025-02-23T09:56:42,48.5,2025-02-23T09:09:58,2025-02-23T09:14:17,2025-02-23T09:20:04,2025-02-23T09:28:09,2025-02-23T09:34:10,2025-02-23T09:51:17,2025-02-23T09:56:42,False,False,False,False
ORD_007025,2025-02-23T09:12:06,CUST_00714,REST_0012,A,delivered,57.21,Porto Alegre,vip,Urban Kitchen 46,Chinese,São Paulo,DEL_007024,DASH_0139,2025-02-23T09:20:38,2025-02-23T09:32:32,2025-02-23T09:52:12,41.4,2025-02-23T09:12:06,2025-02-23T09:15:08,2025-02-23T09:20:38,2025-02-23T09:27:49,2025-02-23T09:32:32,2025-02-23T09:47:20,2025-02-23T09:52:12,False,False,False,False
ORD_007026,2025-02-23T09:12:18,CUST_01502,REST_0149,B,delivered,75.21,Rio de Janeiro,returning,Forno di Pietra 22,Italian,Curitiba,DEL_007025,DASH_0101,2025-02-23T09:17:54,2025-02-23T09:26:52,2025-02-23T09:40:23,28.7,2025-02-23T09:12:18,2025-02-23T09:14:23,2025-02-23T09:17:54,2025-02-23T09:23:05,2025-02-23T09:26:52,2025-02-23T09:36:45,2025-02-23T09:40:23,False,False,False,False
ORD_007027,2025-02-23T09:16:20,CUST_00655,REST_0082,B,delivered,76.46,Curitiba,vip,Verde & Co 20,Seafood,São Paulo,DEL_007026,DASH_0418,2025-02-23T09:23:23,2025-02-23T09:33:23,2025-02-23T09:48:55,33.8,2025-02-23T09:16:20,2025-02-23T09:18:51,2025-02-23T09:23:23,2025-02-23T09:29:17,2025-02-23T09:33:23,2025-02-23T09:44:51,2025-02-23T09:48:55,False,False,False,False
ORD_007028,2025-02-23T09:16:24,CUST_01021,REST_0035,A,delivered,44.74,São Paulo,returning,Sabor & Arte 24,Mexican,Belo Horizonte,DEL_007027,DASH_0392,2025-02-23T09:23:56,2025-02-23T09:35:27,2025-02-23T09:53:46,38.6,2025-02-23T09:16:24,2025-02-23T09:19:30,2025-02-23T09:23:56,2025-02-23T09:30:47,2025-02-23T09:35:27,2025-02-23T09:49:04,2025-02-23T09:53:46,False,False,False,False
ORD_007029,2025-02-23T09:52:05,CUST_01330,REST_0087,B,delivered,69.64,Belo Horizonte,returning,Casa Portuguesa 36,Pizza,Belo Horizonte,DEL_007028,DASH_0420,2025-02-23T09:57:53,2025-02-23T10:07:04,2025-02-23T10:21:41,30.3,2025-02-23T09:52:05,2025-02-23T09:54:33,2025-02-23T09:57:53,2025-02-23T10:03:49,2025-02-23T10:07:04,2025-02-23T10:17:48,2025-02-23T10:21:41,False,False,False,False
ORD_007030,2025-02-23T09:54:57,CUST_00402,REST_0060,B,delivered,47.5,Porto Alegre,new,Bella Napoli 6,Healthy,Rio de Janeiro,DEL_007029,DASH_0362,2025-02-23T10:00:11,2025-02-23T10:07:23,2025-02-23T10:19:29,25.1,2025-02-23T09:54:57,2025-02-23T09:57:12,2025-02-23T10:00:11,2025-02-23T10:04:18,2025-02-23T10:07:23,2025-02-23T10:16:21,2025-02-23T10:19:29,False,False,False,False
ORD_007031,2025-02-23T09:59:16,CUST_00257,REST_0124,A,cancelled,63.74,Porto Alegre,returning,Casa Portuguesa 21,Italian,São Paulo,DEL_007030,DASH_0060,,,,,2025-02-23T09:59:16,2025-02-23T10:02:01,,,,,,False,False,False,False
ORD_007032,2025-02-23T10:04:44,CUST_01701,REST_0114,A,delivered,43.74,Rio de Janeiro,returning,Forno di Pietra 29,Burger,Rio de Janeiro,DEL_007031,DASH_0488,2025-02-23T10:14:02,2025-02-23T10:28:05,2025-02-23T10:50:12,46.4,2025-02-23T10:04:44,2025-02-23T10:08:12,2025-02-23T10:14:02,2025-02-23T10:22:40,2025-02-23T10:28:05,2025-02-23T10:43:55,2025-02-23T10:50:12,False,False,False,False
ORD_007033,2025-02-23T10:18:31,CUST_00595,REST_0058,A,delivered,35.16,Rio de Janeiro,vip,Cantina do Chef 28,Dessert,Rio de Janeiro,DEL_007032,DASH_0403,2025-02-23T10:23:46,2025-02-23T10:31:57,2025-02-23T10:44:38,27.1,2025-02-23T10:18:31,2025-02-23T10:20:27,2025-02-23T10:23:46,2025-02-23T10:29:01,2025-02-23T10:31:57,2025-02-23T10:41:36,2025-02-23T10:44:38,False,False,False,False
ORD_007034,2025-02-23T10:20:54,CUST_00681,REST_0107,A,delivered,30.6,Porto Alegre,returning,Casa Portuguesa 23,Mexican,Porto Alegre,DEL_007033,DASH_0006,2025-02-23T10:27:21,2025-02-23T10:37:17,2025-02-23T10:52:51,32.7,2025-02-23T10:20:54,2025-02-23T10:23:37,2025-02-23T10:27:21,2025-02-23T10:33:05,2025-02-23T10:37:17,2025-02-23T10:48:36,2025-02-23T10:52:51,False,False,False,False
ORD_007035,2025-02-23T10:21:09,CUST_01180,REST_0005,A,delivered,48.67,São Paulo,vip,Bella Napoli 5,Italian,Curitiba,DEL_007034,DASH_0286,2025-02-23T10:27:38,2025-02-23T10:37:51,2025-02-23T10:53:48,33.9,2025-02-23T10:21:09,2025-02-23T10:23:58,2025-02-23T10:27:38,2025-02-23T10:33:44,2025-02-23T10:37:51,2025-02-23T10:50:00,2025-02-23T10:53:48,False,False,False,False
ORD_007036,2025-02-23T10:30:23,CUST_00206,REST_0146,B,delivered,77.67,Rio de Janeiro,new,Forno di Pietra 14,Chinese,Porto Alegre,DEL_007035,DASH_0072,2025-02-23T10:36:31,2025-02-23T10:45:21,2025-02-23T10:59:38,29.9,2025-02-23T10:30:23,2025-02-23T10:32:44,2025-02-23T10:36:31,2025-02-23T10:41:29,2025-02-23T10:45:21,2025-02-23T10:55:45,2025-02-23T10:59:38,False,False,False,False
ORD_007037,2025-02-23T10:32:40,CUST_00092,REST_0077,A,delivered,18.62,Porto Alegre,returning,Street Eats 15,Healthy,Brasília,DEL_007036,DASH_0346,2025-02-23T10:42:40,2025-02-23T10:56:40,2025-02-23T11:18:59,47.7,2025-02-23T10:32:40,2025-02-23T10:36:49,2025-02-23T10:42:40,2025-02-23T10:50:43,2025-02-23T10:56:40,2025-02-23T11:12:54,2025-02-23T11:18:59,False,False,False,False
ORD_007038,2025-02-23T10:48:38,CUST_00833,REST_0099,B,delivered,46.2,Belo Horizonte,returning,Burger Lab 6,Japanese,Curitiba,DEL_007037,DASH_0249,2025-02-23T10:54:46,2025-02-23T11:04:38,2025-02-23T11:19:27,31.7,2025-02-23T10:48:38,2025-02-23T10:51:27,2025-02-23T10:54:46,2025-02-23T11:00:22,2025-02-23T11:04:38,2025-02-23T11:15:25,2025-02-23T11:19:27,False,False,False,False
ORD_007039,2025-02-23T10:52:53,CUST_01937,REST_0097,B,delivered,61.32,Belo Horizonte,returning,Doce Vida 18,Pizza,Belo Horizonte,DEL_007038,DASH_0290,2025-02-23T11:00:05,2025-02-23T11:10:41,2025-02-23T11:27:53,36.3,2025-02-23T10:52:53,2025-02-23T10:56:05,2025-02-23T11:00:05,2025-02-23T11:06:32,2025-02-23T11:10:41,2025-02-23T11:23:38,2025-02-23T11:27:53,False,False,False,False
ORD_007040,2025-02-23T11:07:39,CUST_01148,REST_0047,B,delivered,77.55,Porto Alegre,vip,Forno di Pietra 19,Seafood,São Paulo,DEL_007039,DASH_0120,2025-02-23T11:14:02,2025-02-23T11:23:15,2025-02-23T11:38:08,167.0,2025-02-23T11:07:39,2025-02-23T11:09:51,2025-02-23T11:14:02,2025-02-23T11:19:21,2025-02-23T11:23:15,2025-02-23T11:34:06,2025-02-23T11:38:08,False,False,False,True
ORD_007041,2025-02-23T11:11:14,CUST_01157,REST_0104,B,delivered,30.9,São Paulo,new,Casa Portuguesa 48,Seafood,Rio de Janeiro,DEL_007040,DASH_0281,2025-02-23T11:17:18,2025-02-23T11:26:43,2025-02-23T11:41:01,30.9,2025-02-23T11:11:14,2025-02-23T11:13:37,2025-02-23T11:17:18,2025-02-23T11:22:55,2025-02-23T11:26:43,2025-02-23T11:37:18,2025-02-23T11:41:01,False,False,False,False
ORD_007042,2025-02-23T11:15:54,CUST_01220,REST_0060,A,delivered,32.91,Belo Horizonte,returning,Bella Napoli 6,Healthy,Rio de Janeiro,DEL_007041,DASH_0099,2025-02-23T11:23:17,2025-02-23T11:33:23,2025-02-23T11:49:57,35.3,2025-02-23T11:15:54,2025-02-23T11:18:34,2025-02-23T11:23:17,2025-02-23T11:29:24,2025-02-23T11:33:23,2025-02-23T11:45:35,2025-02-23T11:49:57,False,False,False,False
ORD_007043,2025-02-23T11:25:03,CUST_01722,REST_0103,A,in_progress,56.73,Porto Alegre,vip,Verde & Co 14,Brazilian,Porto Alegre,DEL_007042,DASH_0104,2025-02-23T11:25:03,2025-02-23T11:25:03,2025-02-23T11:25:03,,2025-02-23T11:25:03,2025-02-23T11:25:03,2025-02-23T11:25:03,2025-02-23T11:25:03,2025-02-23T11:25:03,2025-02-23T11:25:03,2025-02-23T11:25:03,False,False,False,False
ORD_007044,2025-02-23T11:30:57,CUST_01672,REST_0014,A,delivered,15.5,Curitiba,returning,Verde & Co 41,Japanese,Belo Horizonte,DEL_007043,DASH_0466,2025-02-23T11:37:23,2025-02-23T11:46:27,2025-02-23T12:01:28,31.4,2025-02-23T11:30:57,2025-02-23T11:33:23,2025-02-23T11:37:23,2025-02-23T11:42:49,2025-02-23T11:46:27,2025-02-23T11:57:48,2025-02-23T12:01:28,False,False,False,False
ORD_007045,2025-02-23T11:44:48,CUST_00049,REST_0022,B,delivered,45.35,Porto Alegre,vip,Spice Route 18,Burger,Porto Alegre,DEL_007044,DASH_0170,2025-02-23T11:50:38,2025-02-23T11:59:40,2025-02-23T12:13:32,29.8,2025-02-23T11:44:48,2025-02-23T11:47:15,2025-02-23T11:50:38,2025-02-23T11:55:57,2025-02-23T11:59:40,2025-02-23T12:10:16,2025-02-23T12:13:32,False,False,False,False
ORD_007046,2025-02-23T11:45:45,CUST_01083,REST_0139,B,delivered,52.05,Brasília,returning,Cantina do Chef 39,Pizza,Brasília,DEL_007045,DASH_0456,2025-02-23T11:51:37,2025-02-23T12:00:28,2025-02-23T12:14:20,29.7,2025-02-23T11:45:45,2025-02-23T11:48:05,2025-02-23T11:51:37,2025-02-23T11:56:49,2025-02-23T12:00:28,2025-02-23T12:10:50,2025-02-23T12:14:20,False,False,False,False
ORD_007047,2025-02-23T12:07:54,CUST_01094,REST_0111,A,delivered,84.42,Belo Horizonte,new,Sabor & Arte 23,Burger,Curitiba,DEL_007046,DASH_0092,2025-02-23T12:15:03,2025-02-23T12:25:38,2025-02-23T12:42:28,35.7,2025-02-23T12:07:54,2025-02-23T12:10:48,2025-02-23T12:15:03,2025-02-23T12:21:20,2025-02-23T12:25:38,2025-02-23T12:38:00,2025-02-23T12:42:28,False,False,False,False
ORD_007048,2025-02-23T12:12:33,CUST_00448,REST_0020,A,delivered,9.02,Brasília,returning,Tokyo Garden 31,Healthy,Brasília,DEL_007047,DASH_0089,2025-02-23T12:17:53,2025-02-23T12:25:17,2025-02-23T12:37:36,25.6,2025-02-23T12:12:33,2025-02-23T12:14:50,2025-02-23T12:17:53,2025-02-23T12:22:22,2025-02-23T12:25:17,2025-02-23T12:34:25,2025-02-23T12:37:36,False,False,False,False
ORD_007049,2025-02-23T12:17:19,CUST_01951,REST_0033,B,delivered,83.71,Brasília,new,Verde & Co 16,Brazilian,Rio de Janeiro,DEL_007048,DASH_0172,2025-02-23T12:24:20,2025-02-23T12:34:28,2025-02-23T12:50:40,34.7,2025-02-23T12:17:19,2025-02-23T12:19:58,2025-02-23T12:24:20,2025-02-23T12:30:20,2025-02-23T12:34:28,2025-02-23T12:46:52,2025-02-23T12:50:40,False,False,False,False
ORD_007050,2025-02-23T12:39:17,CUST_00524,REST_0082,A,delivered,8.12,Porto Alegre,returning,Verde & Co 20,Seafood,São Paulo,DEL_007049,DASH_0026,2025-02-23T12:51:40,2025-02-23T13:12:00,2025-02-23T13:41:17,64.5,2025-02-23T12:39:17,2025-02-23T12:43:48,2025-02-23T12:51:40,2025-02-23T13:04:19,2025-02-23T13:12:00,2025-02-23T13:33:29,2025-02-23T13:41:17,False,False,False,False
ORD_007051,2025-02-23T12:46:40,CUST_01668,REST_0001,B,delivered,78.63,Porto Alegre,new,Sabor & Arte 38,Brazilian,Brasília,DEL_007050,DASH_0140,2025-02-23T12:52:31,2025-02-23T13:01:30,2025-02-23T13:15:21,29.7,2025-02-23T12:46:40,2025-02-23T12:49:05,2025-02-23T12:52:31,2025-02-23T12:57:48,2025-02-23T13:01:30,2025-02-23T13:11:59,2025-02-23T13:15:21,False,False,False,False
ORD_007052,2025-02-23T13:28:45,CUST_00202,REST_0061,A,delivered,67.28,Brasília,returning,Verde & Co 33,Dessert,Brasília,DEL_007051,DASH_0255,2025-02-23T13:35:28,2025-02-23T13:45:44,2025-02-23T14:01:10,33.7,2025-02-23T13:28:45,2025-02-23T13:31:29,2025-02-23T13:35:28,2025-02-23T13:41:23,2025-02-23T13:45:44,2025-02-23T13:57:23,2025-02-23T14:01:10,False,False,False,False
ORD_007053,2025-02-23T13:30:32,CUST_01204,REST_0049,A,delivered,36.15,Porto Alegre,new,Bella Napoli 34,Burger,Brasília,DEL_007052,DASH_0343,2025-02-23T13:39:34,2025-02-23T13:53:48,2025-02-23T14:15:54,46.8,2025-02-23T13:30:32,2025-02-23T13:34:07,2025-02-23T13:39:34,2025-02-23T13:48:40,2025-02-23T13:53:48,2025-02-23T14:10:07,2025-02-23T14:15:54,False,False,False,False
ORD_007054,2025-02-23T13:34:34,CUST_01472,REST_0021,A,delivered,25.21,Porto Alegre,vip,Urban Kitchen 38,Brazilian,Porto Alegre,DEL_007053,DASH_0280,2025-02-23T13:43:01,2025-02-23T13:55:20,2025-02-23T14:15:17,41.9,2025-02-23T13:34:34,2025-02-23T13:37:46,2025-02-23T13:43:01,2025-02-23T13:50:36,2025-02-23T13:55:20,2025-02-23T14:10:35,2025-02-23T14:15:17,False,False,False,False
ORD_007055,2025-02-23T13:37:32,CUST_01009,REST_0045,A,delivered,84.89,Porto Alegre,new,Casa Portuguesa 41,Seafood,Rio de Janeiro,DEL_007054,DASH_0346,2025-02-23T13:43:24,2025-02-23T13:52:22,2025-02-23T14:06:02,29.5,2025-02-23T13:37:32,2025-02-23T13:40:02,2025-02-23T13:43:24,2025-02-23T13:48:46,2025-02-23T13:52:22,2025-02-23T14:02:31,2025-02-23T14:06:02,False,False,False,False
ORD_007056,2025-02-23T13:48:17,CUST_00212,REST_0044,A,delivered,25.81,Porto Alegre,vip,Sabor & Arte 16,Italian,Curitiba,DEL_007055,DASH_0148,2025-02-23T13:54:31,2025-02-23T14:04:15,2025-02-23T14:19:48,32.4,2025-02-23T13:48:17,2025-02-23T13:50:37,2025-02-23T13:54:31,2025-02-23T14:00:50,2025-02-23T14:04:15,2025-02-23T14:15:47,2025-02-23T14:19:48,False,False,False,False
ORD_007057,2025-02-23T13:53:59,CUST_00248,REST_0011,B,delivered,43.79,Belo Horizonte,new,Cantina do Chef 19,Chinese,Porto Alegre,DEL_007056,DASH_0162,2025-02-23T14:04:24,2025-02-23T14:19:44,2025-02-23T14:43:39,51.2,2025-02-23T13:53:59,2025-02-23T13:57:43,2025-02-23T14:04:24,2025-02-23T14:12:59,2025-02-23T14:19:44,2025-02-23T14:37:52,2025-02-23T14:43:39,False,False,False,False
ORD_007058,2025-02-23T14:04:35,CUST_01212,REST_0096,A,delivered,39.79,Porto Alegre,returning,Spice Route 31,Dessert,São Paulo,DEL_007057,DASH_0293,2025-02-23T14:15:49,2025-02-23T14:25:04,2025-02-23T14:58:16,54.8,2025-02-23T14:04:35,2025-02-23T14:09:06,2025-02-23T14:15:49,2025-02-23T14:32:06,2025-02-23T14:25:04,2025-02-23T14:51:04,2025-02-23T14:58:16,False,True,False,False
ORD_007059,2025-02-23T14:09:18,CUST_01726,REST_0041,B,delivered,34.38,Porto Alegre,returning,Nikkei House 22,Chinese,Brasília,DEL_007058,DASH_0197,2025-02-23T14:20:16,2025-02-23T14:36:44,2025-02-23T15:03:20,55.7,2025-02-23T14:09:18,2025-02-23T14:13:30,2025-02-23T14:20:16,2025-02-23T14:30:05,2025-02-23T14:36:44,2025-02-23T14:57:04,2025-02-23T15:03:20,False,False,False,False
ORD_007060,2025-02-23T14:15:59,CUST_01194,REST_0005,A,delivered,67.54,Porto Alegre,new,Bella Napoli 5,Italian,Curitiba,DEL_007059,DASH_0198,2025-02-23T14:24:14,2025-02-23T14:36:09,2025-02-23T14:54:49,40.2,2025-02-23T14:15:59,2025-02-23T14:19:34,2025-02-23T14:24:14,2025-02-23T14:31:26,2025-02-23T14:36:09,2025-02-23T14:50:23,2025-02-23T14:54:49,False,False,False,False
ORD_007061,2025-02-23T14:18:39,CUST_00202,REST_0004,A,delivered,71.36,Brasília,returning,Sabor & Arte 35,Dessert,São Paulo,DEL_007060,DASH_0180,2025-02-23T14:30:02,2025-02-23T14:46:40,2025-02-23T15:12:37,55.3,2025-02-23T14:18:39,2025-02-23T14:23:06,2025-02-23T14:30:02,2025-02-23T14:39:40,2025-02-23T14:46:40,2025-02-23T15:06:12,2025-02-23T15:12:37,False,False,False,False
ORD_007062,2025-02-23T14:27:29,CUST_01572,REST_0145,A,cancelled,35.26,Belo Horizonte,returning,Mar e Terra 24,Italian,Rio de Janeiro,DEL_007061,DASH_0226,,,,,2025-02-23T14:27:29,2025-02-23T14:28:13,,,,,,False,False,False,False
ORD_007063,2025-02-23T14:36:16,CUST_00919,REST_0018,A,delivered,81.78,Rio de Janeiro,returning,Street Eats 4,Healthy,Curitiba,DEL_007062,DASH_0430,2025-02-23T14:42:16,2025-02-23T14:51:59,2025-02-23T15:06:47,31.2,2025-02-23T14:36:16,2025-02-23T14:38:43,2025-02-23T14:42:16,2025-02-23T14:47:59,2025-02-23T14:51:59,2025-02-23T15:02:31,2025-02-23T15:06:47,False,False,False,False
ORD_007064,2025-02-23T14:51:51,CUST_00150,REST_0137,A,cancelled,15.45,São Paulo,vip,Urban Kitchen 47,Italian,Porto Alegre,DEL_007063,DASH_0169,,,,,2025-02-23T14:51:51,2025-02-23T14:52:59,,,,,,False,False,False,False
ORD_007065,2025-02-23T15:02:55,CUST_00736,REST_0025,A,delivered,64.96,Porto Alegre,returning,Spice Route 39,Seafood,Curitiba,DEL_007064,DASH_0436,2025-02-23T15:16:21,2025-02-23T15:34:51,2025-02-23T16:05:33,64.8,2025-02-23T15:02:55,2025-02-23T15:08:04,2025-02-23T15:16:21,2025-02-23T15:27:31,2025-02-23T15:34:51,2025-02-23T15:57:38,2025-02-23T16:05:33,False,False,False,False
ORD_007066,2025-02-23T15:03:45,CUST_00406,REST_0013,B,delivered,66.71,Curitiba,returning,Casa Portuguesa 32,Burger,Porto Alegre,DEL_007065,DASH_0448,2025-02-23T15:09:18,2025-02-23T15:17:39,2025-02-23T15:30:31,27.5,2025-02-23T15:03:45,2025-02-23T15:05:58,2025-02-23T15:09:18,2025-02-23T15:14:18,2025-02-23T15:17:39,2025-02-23T15:27:03,2025-02-23T15:30:31,False,False,False,False
ORD_007067,2025-02-23T15:41:30,CUST_01973,REST_0082,B,delivered,17.65,Porto Alegre,new,Verde & Co 20,Seafood,São Paulo,DEL_007066,DASH_0386,2025-02-23T15:51:56,2025-02-23T16:06:39,2025-02-23T16:30:16,50.1,2025-02-23T15:41:30,2025-02-23T15:45:08,2025-02-23T15:51:56,2025-02-23T16:00:22,2025-02-23T16:06:39,2025-02-23T16:24:32,2025-02-23T16:30:16,False,False,False,False
ORD_007068,2025-02-23T16:12:41,CUST_01820,REST_0131,B,delivered,35.02,Rio de Janeiro,vip,Casa Portuguesa 9,Pizza,São Paulo,DEL_007067,DASH_0307,2025-02-23T16:23:04,2025-02-23T16:40:09,2025-02-23T17:05:44,54.3,2025-02-23T16:12:41,2025-02-23T16:17:30,2025-02-23T16:23:04,2025-02-23T16:33:14,2025-02-23T16:40:09,2025-02-23T16:59:14,2025-02-23T17:05:44,False,False,False,False
ORD_007069,2025-02-23T16:13:02,CUST_00213,REST_0011,A,delivered,48.48,Porto Alegre,returning,Cantina do Chef 19,Chinese,Porto Alegre,DEL_007068,DASH_0093,2025-02-23T16:19:03,2025-02-23T16:28:42,2025-02-23T16:42:47,156.0,2025-02-23T16:13:02,2025-02-23T16:15:26,2025-02-23T16:19:03,2025-02-23T16:24:41,2025-02-23T16:28:42,2025-02-23T16:39:29,2025-02-23T16:42:47,False,False,False,True
ORD_007070,2025-02-23T16:16:38,CUST_01145,REST_0050,B,delivered,49.17,Rio de Janeiro,returning,Doce Vida 7,Burger,Belo Horizonte,DEL_007069,DASH_0252,2025-02-23T16:24:41,2025-02-23T16:35:50,2025-02-23T16:54:39,38.8,2025-02-23T16:16:38,2025-02-23T16:19:24,2025-02-23T16:24:41,2025-02-23T16:31:31,2025-02-23T16:35:50,2025-02-23T16:49:17,2025-02-23T16:54:39,False,False,False,False
ORD_007071,2025-02-23T16:29:00,CUST_00015,REST_0113,B,delivered,46.22,Porto Alegre,returning,Spice Route 15,Japanese,Belo Horizonte,DEL_007070,DASH_0362,2025-02-23T16:33:52,2025-02-23T16:40:49,2025-02-23T16:52:19,23.8,2025-02-23T16:29:00,2025-02-23T16:31:04,2025-02-23T16:33:52,2025-02-23T16:37:50,2025-02-23T16:40:49,2025-02-23T16:49:20,2025-02-23T16:52:19,False,False,False,False
ORD_007072,2025-02-23T17:06:52,CUST_00916,REST_0011,A,delivered,13.58,Belo Horizonte,new,Cantina do Chef 19,Chinese,Porto Alegre,DEL_007071,DASH_0148,2025-02-23T17:14:48,2025-02-23T17:25:52,2025-02-23T17:44:01,38.0,2025-02-23T17:06:52,2025-02-23T17:10:04,2025-02-23T17:14:48,2025-02-23T17:21:23,2025-02-23T17:25:52,2025-02-23T17:39:21,2025-02-23T17:44:01,False,False,False,False
